,numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tpaquete1,tpaquete2,tpaquete3,tpaquete4,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,mdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo,clase_ternaria
3239,4584421,201901,1,0,1,59,91,2556.84,43788.91,1624.93,-87.04,883.55,9,1,0,0,0,1,1,0,-15546.6,2,9170.53,0,0,1.17,-21065.34,2,0,0,1,10,11884.84,1,3,1139.04,31,169926.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3849.48,1,537.67,2,1027.23,2,3581.81,5,8645.49,0,0,0,0,0,0,1,1387.66,10,1624.93,0,0,0,0,0,0,0,20,286971.75,0,0,6,88723.34,19,215105.43,0,0,0,0,1,9,1,607,1,0,5,3,3,0,0,0,0,428,NA,NA,0,0,479890.26,-1245,NA,5101.37,5101.37,0,1027.23,0,533230.67,0,0,1,0,-3123.9,0,2804,1027.23,2,0,3170.7,0,0,484619.85,-1488,NA,22029.35,25774.33,0,8687.15,0,538485.94,0,0,8,0,-17784,0,2530,8687.15,5,0,14519.7,CONTINUA
3240,4584421,201902,1,0,1,59,92,2509.4,41509.75,1382,435.99,527.6,9,1,0,0,0,1,1,0,-21448.08,2,3714.43,0,0,1.17,-33849.65,2,0,0,1,15,17521.49,1,1,111.8,34,175499.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3868.58,1,537.67,0,0,0,0,6,7306.08,0,0,0,0,0,0,1,1387.66,10,1382,0,0,0,0,0,0,0,17,126810.45,0,0,3,71081.38,17,184821.19,0,0,0,0,0,0,1,363,1,1,6,5,1,0,0,0,0,441,NA,NA,0,0,505330.21,-1217,NA,5129.64,5129.64,0,0,0,561498.29,0,0,1,0,-3170.7,0,2832,0,0,0,3217.5,0,0,512219.85,-1460,NA,37072.74,43375.1,0,12919.38,0,569153.73,0,0,8,0,-14519.7,0,2558,12919.38,6,0,15958.8,CONTINUA
3241,4584421,201903,1,0,1,59,93,8348.85,44880.77,3705.7,780.12,3188.38,9,1,0,0,0,1,1,0,-16730.36,2,6363.22,0,0,1.17,11917.53,2,0,0,1,18,16401.39,1,3,10285.58,37,172750.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5058.35,1,537.67,1,1086.69,1,1649.61,11,68371.65,0,0,0,0,0,0,1,1776.27,10,3705.7,0,0,0,0,0,0,0,10,133848,0,0,7,143385.17,20,179731.43,0,0,1,1263.6,0,0,1,307,1,0,6,0,0,0,0,0,0,446,NA,NA,0,0,565346.63,-1186,NA,15400.61,15400.61,0,1086.69,0,628185.61,0,0,4,0,-3217.5,0,2863,1086.69,1,0,4282.2,0,0,531915.63,-1429,NA,50588.25,59188.25,0,10430.95,0,591038.72,0,0,11,17374.5,-15958.8,0,2589,10430.95,7,0,17374.5,CONTINUA
3242,4584421,201904,1,0,1,59,94,3776.91,42262.83,1794.04,720.53,974.23,9,1,0,0,0,1,1,0,-6518.54,2,7509.57,0,0,1.17,50129.34,2,0,0,1,18,17317.31,1,2,9198.79,37,174912.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3023.44,0,0,0,0,2,4220.55,14,23089.49,0,0,0,0,0,0,1,1776.27,8,1794.04,0,0,0,0,0,0,0,9,125948.16,0,0,2,142319.87,17,187042.61,0,0,0,0,0,0,1,211,1,3,2,4,0,0,0,0,0,434,NA,NA,0,0,570270.57,-1156,NA,24377.46,24377.46,0,0,0,543134.45,0,0,-1,0,-4282.2,0,2893,0,0,0,5463.9,0,0,581802.97,-1399,NA,65626.58,76783.09,0,11175.3,0,646471.09,0,0,6,0,-17374.5,0,2619,11175.3,7,0,20264.4,CONTINUA
3243,4584421,201905,1,0,1,59,95,0,0,0,0,0,9,1,0,0,0,1,1,0,1088.39,2,13188.06,0,0,1.17,4061.86,2,0,0,1,15,17236.84,1,3,9885.71,36,174859.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7002.6,1,784.99,1,686.91,2,19137.19,7,13684.3,0,0,0,0,0,0,1,1776.27,0,0,1,0,0,1,134.55,0,0,12,139286.16,0,0,2,133180.7,19,256671.71,0,0,0,0,0,0,1,19,1,3,1,1,1,0,0,0,0,433,NA,NA,0,0,577267.76,-1125,NA,33315.17,33315.17,0,686.91,0,641431.79,0,0,2,0,-5463.9,0,2924,686.91,1,0,6259.5,0,0,584264.94,-1368,NA,78235.24,91535.23,0,11939.19,0,649206.72,0,0,9,0,-20264.4,0,2650,11939.19,6,0,20954.7,CONTINUA
3244,4584421,201906,1,0,1,60,96,2680.49,40436.75,1891.53,-97.17,771.49,9,1,0,0,0,1,1,0,-27990.64,2,4277.94,0,0,1.17,-23907.75,2,0,0,1,17,19190.42,1,3,9900.14,33,172429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4855.69,1,784.99,1,701.34,0,0,10,24735.55,0,0,0,0,0,0,1,1776.27,10,1891.53,0,0,0,0,0,19,366064.48,9,65957.58,0,0,3,76415.29,18,235650.16,0,0,0,0,0,0,1,14,1,1,3,3,0,0,0,0,0,447,NA,NA,0,0,553295.92,-1095,NA,42334.21,42334.21,0,701.34,0,614795.45,0,0,4,0,-6259.5,0,2954,701.34,1,0,7452.9,1,0,561070.57,-1338,0,93135.73,108968.8,0,12847.53,0,623434.26,0,0,12,0,-20954.7,0,2680,12847.53,6,0,23013.9,CONTINUA
3245,4584421,201907,1,0,1,60,97,6420.62,44022.09,2396.19,-1676.11,5115.79,9,1,0,0,0,1,1,0,-4785.53,2,4410.2,0,0,1.17,12755.44,2,0,0,1,18,21529.07,1,6,11799.95,31,173854.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4772.62,1,784.99,2,807.31,0,0,7,18817.68,0,0,0,0,0,0,1,1776.27,14,2396.19,0,0,0,0,0,18,503739.28,11,229862.88,0,0,4,103920.28,16,163998.47,1,20858.36,0,0,0,0,1,17,1,5,5,9,0,0,0,0,0,448,1,378,0,0,574805.79,-1064,NA,17587.94,17587.94,0,807.31,0,638696.16,0,0,0,0,-7452.9,0,2985,807.31,2,0,6926.4,0,0,561977.61,-1307,NA,100451.2,117527.9,0,16057.86,0,624442.12,0,0,7,0,-34713.9,0,2711,16057.86,8,0,25763.4,CONTINUA
3246,4584421,201908,1,0,1,60,98,2649.9,43578.95,3090.87,-1202.29,825.4,9,1,0,0,0,1,1,0,-16954.87,2,5664.11,0,0,1.17,-32682.03,2,0,0,1,12,7988.81,1,6,31080.95,32,173192.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4653.72,5,3459.85,2,1129.51,0,0,8,42359.94,0,0,0,0,0,0,1,2095.84,16,3090.87,1,0,0,1,565.11,17,481640.44,5,69611.49,0,0,2,32630.98,18,218280.53,0,0,0,0,0,0,1,13,1,1,4,4,2,0,0,0,0,447,1,390,0,0,750253.72,-1033,NA,48641.31,48641.31,0,20200.16,0,714553.16,0,0,3,0,-6926.4,0,3016,20200.16,3,0,9184.5,0,0,713842.44,-1276,NA,24281.58,28409.44,0,3459.85,0,679874.5,0,0,10,0,-25763.4,0,2742,3459.85,5,0,20872.8,CONTINUA
3247,4584421,201909,1,0,1,60,99,8133.05,49036.3,2991.6,3692.65,701.75,9,1,0,0,0,1,1,0,-9867.15,2,21664.02,0,0,1.17,-19732.09,2,0,0,1,12,10002.7,1,5,12010.3,29,152673.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8296.43,7,4302.18,2,1129.51,0,0,9,27814.81,0,0,0,0,0,0,1,2095.84,12,2991.6,0,0,0,0,0,21,604885.72,9,274950,0,0,4,105024.07,18,220152.58,0,0,0,0,1,3,1,18,1,3,1,3,0,0,0,0,0,437,1,262,0,0,741312.87,-1003,NA,60664.96,60664.96,0,1129.51,0,823710.72,0,0,5,0,-9184.5,0,3046,1129.51,2,0,11863.8,0,0,733019.91,-1246,NA,32961.72,38565.21,0,7267.72,0,814495.99,0,0,12,21855.6,-20872.8,0,2772,7267.72,8,0,21855.6,CONTINUA
3248,4584421,201910,1,0,1,60,100,0,0,0,0,0,9,1,0,0,0,1,1,0,14514.32,2,2879.07,0,10368.83,1.17,-33937.18,2,0,0,1,9,7511.03,1,5,18153.97,29,137804.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8366.48,5,4234.25,2,1129.51,0,0,12,59944.47,0,0,0,0,0,0,7,-9200.92,0,0,1,0,0,1,2691,25,784728.92,11,316116.23,0,0,3,397681.01,12,197310.85,0,0,0,0,0,0,1,0,1,1,0,5,0,0,0,0,0,441,1,377,0,0,773923.64,-972,NA,78603.65,78603.65,0,7858.18,0,737096.75,0,0,1,0,-11863.8,0,3077,7858.18,3,0,14940.9,0,0,770338.23,-1215,NA,39635.67,46373.73,0,6306.63,0,855962.28,0,0,8,0,-21855.6,0,2803,6306.63,7,0,23189.4,CONTINUA
3249,4584421,201911,1,0,1,60,101,10221.02,58766.28,980.99,6763.54,1133.92,9,1,0,0,0,1,1,0,-7893.61,2,16448.49,0,-202.41,1.17,9844.88,2,0,0,1,13,17141.89,1,4,11425.3,28,157121.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4007.82,6,4405.88,2,1129.51,0,0,11,59825.89,0,0,0,0,0,0,2,0,16,980.99,4,2,1111.5,2,23.56,19,532940.3,11,238415.58,0,0,4,33079.87,11,150850.42,0,0,0,0,0,0,1,421,1,0,3,1,0,0,0,0,0,431,1,429,0,0,775521.33,-942,NA,86530.31,86530.31,0,1129.51,0,861721.49,0,0,3,0,-14940.9,0,3107,1129.51,2,0,15057.9,0,0,774873.45,-1185,NA,53531.68,62632.06,0,12971.81,0,861001.59,0,0,10,0,-23189.4,0,2833,12971.81,9,0,24160.5,CONTINUA
3250,4584421,201912,1,0,1,60,102,12734.85,68792.95,3632.56,5889.01,1890.72,9,1,0,0,0,1,1,0,-4295.5,2,35345.33,0,0,1.17,91051.78,2,0,0,1,19,24651.85,1,8,22017.75,28,156293.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9686.85,5,2900.69,1,696.6,0,0,10,74907.83,0,0,0,0,0,0,1,2095.84,20,3632.56,0,0,0,0,0,17,353194.76,10,116545.77,0,0,4,90820.65,13,135914.09,0,0,1,14040,0,0,1,324,1,0,2,1,0,0,0,0,0,407,1,324,0,0,776039.64,-911,NA,105741.31,105741.31,0,10349.92,0,862297.41,0,0,6,0,-15057.9,0,3138,10349.92,4,0,16637.4,0,0,775067.81,-1154,NA,66854.17,78219.37,0,16044.19,0,861217.56,0,0,13,0,-24160.5,0,2864,16044.19,12,0,18088.2,CONTINUA
3251,4584421,202001,1,0,1,60,103,10103.14,76339.25,3567.91,3074.1,2511.57,9,1,0,0,0,1,1,0,53595.38,2,40139.62,0,0,1.17,135143.15,2,0,0,1,28,51089.95,1,6,18305.98,23,135746.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10066.86,5,3869.93,1,696.6,0,0,9,54189.63,0,0,0,0,0,0,1,2619.44,14,3567.91,0,0,0,0,0,14,549407.6,16,457312.86,0,0,8,343246.43,10,128842.82,0,0,0,0,0,0,1,469,1,0,1,4,0,0,0,0,0,403,1,281,0,0,780704.43,-880,NA,98090.95,98090.95,0,7846.97,0,867480.7,0,0,2,0,-40037.4,0,3169,7846.97,3,0,18018,0,0,778501.62,-1123,NA,110045.64,128753.39,0,38074.49,0,865033.04,0,0,9,0,-18088.2,0,2895,38074.49,17,0,22627.8,CONTINUA
3252,4584421,202002,1,0,1,60,104,10500.72,84330.58,3834.07,3821.85,1876.14,9,1,0,0,0,1,1,0,15713.57,2,47441.79,0,0,1.17,104480.32,1,7,14189.36,1,29,43547.51,1,4,11155.61,19,118753.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10607.85,7,5471.2,1,696.6,0,0,12,47488.74,0,0,0,0,0,0,1,2619.44,14,3834.07,0,0,0,0,0,15,477960.92,11,270961.18,0,0,7,370862.57,17,219560.21,1,155638.08,0,0,0,0,1,373,1,1,2,3,0,0,0,0,0,406,1,260,0,0,805181.62,-851,NA,100993.58,100993.58,0,696.6,0,894678.56,0,0,3,0,-18018,0,3198,696.6,1,0,13993.2,0,0,800646.4,-1094,NA,144231.21,161234.2,7516.31,25048.26,120.2,889639.25,0,0,10,0,-22627.8,0,2924,25048.26,14,0,25962.3,CONTINUA
3253,4584421,202003,1,0,1,60,105,8492.6,84474.33,3695.77,2765.86,1334,9,1,0,0,0,1,1,0,42003.01,2,31730.85,0,0,1.17,32.11,1,4,10052.39,1,18,21400.36,1,2,1352.97,14,104041.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,12706.25,5,4302.92,1,696.6,0,0,10,34815.72,0,0,0,0,0,0,1,2619.44,14,3695.77,0,0,0,0,0,11,392859.53,6,266237.98,1,11700,2,332068.23,21,414301.41,0,0,0,0,0,0,1,364,1,0,0,2,0,1,11700,0,0,384,1,215,0,0,832263.31,-820,NA,98333.58,98333.58,0,696.6,0,924770.42,0,0,6,0,-13993.2,0,3229,696.6,1,0,13548.6,0,0,823452.04,-1063,NA,156800.17,183456.19,0,4302.92,0,914979.76,0,0,13,0,-25962.3,0,2955,4302.92,5,0,26383.5,CONTINUA
3254,4584421,202004,1,0,1,60,106,4358.85,85056.28,2839.6,980.44,318.07,9,1,0,0,0,1,1,0,-12398.75,2,18504.04,0,0,1.17,-1718.84,1,0,0,1,16,19326.44,1,2,1352.97,13,165541.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,13151.97,6,4130.01,1,696.6,0,0,9,26821.54,0,0,0,0,0,0,1,2619.44,12,2839.6,0,0,0,0,0,15,345344.78,15,194711.75,0,0,0,0,10,138961.53,0,0,0,0,0,0,1,611,0,0,0,0,0,0,0,0,0,342,1,212,0,0,866031.21,-790,NA,6832.1,6832.1,0,696.6,0,962291.66,0,0,1,0,0,0,3259,696.6,1,0,5569.2,0,0,859357.98,-1033,NA,25945.46,30356.18,0,4130.01,0,954876.68,0,0,8,0,0,0,2985,4130.01,6,0,12565.8,CONTINUA
3255,4584421,202005,1,0,1,60,107,9662.23,91745.8,2863.73,5527.98,282.7,9,1,0,0,0,1,1,0,-9738.23,2,12860.69,0,0,1.17,62928.25,1,1,1755.66,1,10,13943.62,1,3,7322.14,16,170606.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11490.81,3,1673.01,1,696.6,0,0,10,63289.73,0,0,0,0,0,0,1,2619.44,14,2863.73,0,0,0,0,0,18,412953.23,25,187898.63,0,0,0,0,6,103599.07,0,0,0,0,0,0,1,853,0,0,0,0,0,0,0,0,0,317,1,136,0,0,886957.98,-759,NA,14140.16,14140.16,0,6665.77,0,985544.46,0,0,4,0,-5569.2,0,3290,6665.77,2,0,5931.9,0,0,882293.19,-1002,NA,37082.14,43386.1,0,1905.84,0,980361.18,0,0,11,13642.2,-12565.8,0,3016,1905.84,4,0,13642.2,CONTINUA
3256,4584421,202006,0,0,0,60,108,0,0,0,0,0,9,1,0,0,0,1,1,0,-1406.14,2,23095.29,0,0,1.17,0,1,0,0,1,0,0,1,0,0,16,170057.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11534.62,4,1572.36,1,696.6,0,0,7,40969.32,0,0,0,0,0,0,1,2619.44,0,0,0,0,0,0,0,13,620370.72,30,556981.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,914557.99,-729,NA,17149.36,17149.36,0,1628.79,0,1016212.25,0,0,-1,0,-5931.9,0,3320,1628.79,2,0,6376.5,0,0,909115.74,-972,NA,77516.69,90694.52,0,26063.97,0,1010165.08,0,0,6,0,-13642.2,0,3046,26063.97,11,0,16789.5,CONTINUA
3257,4584421,202007,1,0,1,61,109,19220.63,115806.57,3096.04,13454.78,326.92,9,1,0,0,0,1,1,0,-1380.65,2,21958.66,0,0,1.17,86076.67,1,0,0,1,16,27692.83,1,2,2168.89,17,168013.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11600.25,4,2709.45,1,696.6,0,0,9,51366.97,0,0,0,0,0,0,1,2619.44,12,3096.04,0,0,0,0,0,19,829457.3,40,565215.37,0,0,0,0,1,33848.59,0,0,0,0,0,0,1,631,0,0,0,0,0,0,0,0,0,348,1,246,0,0,936327.01,-698,NA,34244.32,34244.32,0,696.6,0,1040400.92,0,0,2,0,-6376.5,0,3351,696.6,1,0,21902.4,0,0,930884.76,-941,NA,108778.07,127270.34,0,8646.03,0,1034353.75,0,0,9,0,-16789.5,0,3077,8646.03,7,0,46601.1,CONTINUA
3258,4584421,202008,1,0,1,61,110,23411.2,136567.87,3697.56,15736.78,1112.49,9,1,0,0,0,1,1,0,-365.18,2,38091.66,0,0,1.17,33699.03,1,0,0,1,14,29346.08,1,6,17982.86,17,173575.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8343.93,4,2518.77,1,696.6,0,0,8,46173.93,0,0,0,0,3,NA,1,2619.44,12,3697.56,0,0,0,0,0,21,783608,44,673370.66,0,0,0,0,2,27535.95,0,0,0,0,0,0,1,518,0,0,0,0,0,0,0,0,0,351,1,338,0,0,958096.03,-667,NA,51779.27,51779.27,0,16510.57,0,1064589.59,0,0,5,0,-21902.4,0,3382,16510.57,5,0,22744.8,1,0,952783.35,-910,0,130688.34,152905.35,0,2518.77,0,1058686.41,0,0,12,0,-46601.1,0,3108,2518.77,4,0,48028.5,CONTINUA
3259,4584421,202009,1,0,1,61,111,20189.12,148623.94,4999.81,11315.4,1666.91,9,1,0,0,0,1,1,0,-3544.12,2,70013.05,0,0,1.17,83902.8,1,0,0,1,20,55211.1,1,8,36808.69,17,167135.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2756.4,7,4890.6,1,696.6,0,0,11,76791.68,0,0,0,0,0,0,1,2619.44,12,4999.81,0,0,0,0,0,14,747152.17,26,653398.09,0,0,0,0,2,20169.45,0,0,0,0,0,0,1,544,0,0,0,0,0,0,0,0,0,338,1,260,0,0,988028.43,-637,NA,55196.56,55196.56,0,30414.5,0,1097849.02,0,0,0,0,-22744.8,0,3412,30414.5,6,0,19948.5,0,0,981938.29,-880,NA,81087.55,94872.43,0,28016.82,0,1091081.95,0,0,7,0,-48028.5,0,3138,28016.82,10,0,42985.8,CONTINUA
3260,4584421,202010,1,0,0,61,112,19632.83,162468.5,4615.17,9686.93,3148.68,9,1,0,0,0,1,1,0,0,2,172229.58,0,0,1.17,246092.9,1,3,5209.6,1,17,33827.42,1,6,25912.3,16,153993.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5176.8,6,3692.46,1,696.6,0,0,9,79585.24,0,0,0,0,0,0,1,2619.44,14,4615.17,0,0,0,0,0,20,1299102.71,23,823000.37,0,0,0,0,6,113928.75,0,0,0,0,0,0,1,472,0,0,0,0,0,0,0,0,0,324,0,1,0,0,1014591.82,-606,NA,78404.96,78404.96,0,4660.18,0,1127364.96,0,0,3,0,-19948.5,0,3443,4660.18,2,0,22826.7,0,0,1011741.12,-849,NA,88142.69,103126.94,0,6633.25,0,1124197.4,0,0,10,0,-42985.8,0,3169,6633.25,7,0,44553.6,CONTINUA
3261,4584421,202011,1,0,0,61,113,17697.52,169945,4562.5,9170.02,2056.49,9,1,0,0,0,1,1,0,-3906.11,2,70661.77,0,0,1.17,27358.44,1,0,0,1,14,35376.92,1,6,27667.82,15,140563.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5163.21,3,2833.63,1,696.6,0,0,9,69040.63,0,0,0,0,1,2824.49,1,2619.44,12,4562.5,0,0,0,0,0,17,841478.78,27,664345.01,0,0,0,0,12,361863.08,0,0,0,0,0,0,1,426,0,0,0,0,0,0,0,0,0,326,0,1,0,0,1048152.39,-576,NA,103734.87,103734.87,0,7019.94,0,1164655.83,0,0,5,0,-22826.7,0,3473,7019.94,2,0,25049.7,0,0,1040248.17,-819,NA,115699.64,135368.57,0,18071.19,0,1155873.04,0,0,12,46156.5,-44553.6,0,3199,18071.19,6,0,46156.5,CONTINUA
3262,4584477,202010,1,0,0,49,46,-1357.34,10932.5,2806.6,-3763.95,205.02,9,1,0,0,0,1,1,0,-1965.33,3,46.97,0,0,1.17,-1043.99,1,14,5066.1,1,17,18233.12,1,10,14561.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1503.07,0,0,0,0,1,126.36,0,0,0,0,0,0,1,1361.45,20,2806.6,0,0,0,0,0,3,11700,3,5850,0,0,0,0,0,0,0,0,0,0,1,3,1,120,0,0,0,0,0,0,0,0,0,193,0,1,0,0,126360,-1702,NA,23417.67,23417.67,0,0,0,140400,0,0,3,3194.1,-2024.1,0,150,0,0,0,3194.1,0,0,126360,-1917,NA,21793.46,25498.34,0,1503.07,0,140400,0,0,3,4071.6,-14091.1,0,1396,1503.07,5,0,4071.6,CONTINUA
3263,4584477,202011,1,0,0,50,47,-3164.2,6170.74,971.45,-3712.42,177.67,11,1,0,0,0,1,1,0,-6142.58,3,138.36,0,0,1.17,660.69,1,0,0,1,21,27043.83,1,12,16035.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1034.42,0,0,0,0,9,5202.1,0,0,0,0,0,0,1,1361.45,21,971.45,0,0,0,0,0,4,14274,2,7371,0,0,0,0,0,0,0,0,0,0,1,9,1,34,0,0,0,0,0,0,0,0,0,156,0,1,0,0,126360,-1672,NA,37261.1,37261.1,0,1322.1,0,140400,0,0,5,0,-3194.1,0,180,1322.1,2,0,4293.9,0,0,126360,-1887,NA,43948.65,51419.92,0,9872.6,0,140400,0,0,5,0,-4071.6,0,1426,9872.6,8,0,5908.5,CONTINUA
3264,4584593,201801,1,0,0,69,284,484.02,5670.47,482.53,-60.26,61.54,7,1,0,0,0,1,1,0,-93.16,2,264.78,0,3.45,1.17,-378.81,3,0,0,1,10,5084.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3344.62,0,0,0,0,0,0,0,0,0,0,0,0,1,492.92,6,482.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,NA,NA,0,0,31590,-1763,NA,0,0,0,NA,NA,35100,NA,NA,14,0,NA,NA,6324,NA,NA,NA,0,0,0,50544,-2128,NA,4397.49,5145.06,0,5084.05,0,56160,0,0,0,0,-3391.44,0,8106,5084.05,10,0,257.4,CONTINUA
3265,4584593,201802,1,0,0,69,285,545.1,5739.49,536.95,-100.61,107.57,7,1,0,0,0,1,1,0,-530.72,2,842.48,0,3.53,1.17,38.04,3,0,0,1,15,10862.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,7079.01,0,0,0,0,0,0,0,0,0,0,0,0,1,492.92,6,536.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55,NA,NA,0,0,31590,-1735,NA,0,0,0,NA,NA,35100,NA,NA,14,0,NA,NA,6352,NA,NA,NA,0,0,0,50544,-2100,NA,4397.49,5145.06,0,5084.05,0,56160,0,0,28,5145.06,-3391.44,0,8134,5084.05,10,0,257.4,CONTINUA
3266,4584593,201803,1,0,0,69,286,702.46,5950.65,622.26,-28.42,96.97,7,1,0,0,0,1,1,0,-2712.09,2,1319.26,0,3.53,1.17,-4950.77,3,0,0,1,7,1084.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1084.46,0,0,0,0,0,0,0,0,0,0,0,0,1,581.64,6,622.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,54,NA,NA,0,0,31590,-1704,NA,0,0,0,NA,NA,35100,NA,NA,17,0,NA,NA,6383,NA,NA,NA,0,0,0,50544,-2069,NA,938.01,1097.47,0,1084.46,0,56160,0,0,4,0,-10992.44,0,8165,1084.46,7,0,46.8,CONTINUA
